Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale;0.22918292003334068;0.0013188121459621583;0.8331058440813865;0.02043936946345504;0.35942694480215714;0.001682110149182458;0.5089807930625515;0.005044180829180236;0.33312816753042046;0.01394357304602251;2.2876225233078005;0.08031147993732071
SVDD_RBF_0.01_scale;0.22887073641187614;0.001178903036056244;0.8394919925765176;0.019700937167046326;0.35963839372922013;0.001649157302845123;0.5094621594786386;0.004871279076815065;0.32863502552189383;0.013092889528073531;2.6839449882507322;0.14531395311587467
SVDD_RBF_0.05_scale;0.22888264427714863;0.001155963185335298;0.8394919925765176;0.019700937167046326;0.35965319166782983;0.0016277992357404466;0.5094538051085603;0.0048347287844211755;0.32867893867102443;0.013058917020939101;2.7084575414657595;0.1597070621593869
SVDD_RBF_0.1_scale;0.22888228378214706;0.00114532166156761;0.8394919925765176;0.019700937167046326;0.35965291346479794;0.0016315490374212598;0.5094506458593713;0.0048321404260573695;0.3286789408131293;0.013016583198796223;2.701464867591858;0.19473111936683987
SVDD_RBF_0.2_scale;0.22898635295516767;0.0010363004332684669;0.8373413060742603;0.02026190974770249;0.3595815657356858;0.0016018266083571706;0.5097292798447862;0.004762060227726961;0.33020109266197134;0.013107560143613582;2.686979365348816;0.1596559492051054
SVDD_RBF_0.3_scale;0.23018346283740124;0.0011429114645569156;0.8101657967715497;0.022190271217637902;0.35845128594872333;0.00194208938624761;0.5120571123390041;0.004534164822513924;0.3487741912183298;0.014002473503075723;2.8164181470870973;0.11109355636781273
SVDD_RBF_0.4_scale;0.23163409471966173;0.0013514653506990027;0.7677417409510381;0.02184092060608652;0.3558369161255014;0.0026748309007525034;0.5147744460918852;0.004276042688920162;0.3758360656594547;0.012556132921937961;3.1214268445968627;0.1579362994645524
SVDD_RBF_0.5_scale;0.23181552946617218;0.0014397274964155651;0.708766716637859;0.02309985853550479;0.34928908371829304;0.002999338530051086;0.5171164918607993;0.0038131679925073997;0.40705431323947605;0.013376329237531823;3.4792419910430907;0.14363492031646158
SVDD_RBF_0.6_scale;0.2321130250581868;0.0023484338338019854;0.6418400298977784;0.02804831467249607;0.3407888364014204;0.004424096853580652;0.5190754481749371;0.003434506259379352;0.44257561244490934;0.01671975503232432;3.915510654449463;0.14538759472061025
SVDD_RBF_0.7_scale;0.2345957141134057;0.0028426231692510497;0.5700908399831824;0.02482804818791202;0.33224563019996584;0.004301098261380916;0.5200217233581721;0.003463300165662185;0.48554654391092134;0.015961247935337774;4.282197666168213;0.25547137311726426
SVDD_RBF_0.8_scale;0.23732979566172543;0.0035128102716373627;0.48511532303615335;0.035486716177642215;0.3183113094073668;0.007536961915069439;0.5212344968708275;0.003921681355594763;0.5340351689915073;0.02045030009362591;4.6920353174209595;0.20170977245297145
SVDD_RBF_0.9_scale;0.24134276865431853;0.003213756325196413;0.35901604882171323;0.05781276599080034;0.28673300552441094;0.017267258289967596;0.5226665426504989;0.0036394448711389565;0.6021361454999861;0.030871141752210906;5.066944217681884;0.16754545417499275
