Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.7_scale_10_[256];0.9497814119969142;0.030258581748688947;0.07460347132531213;0.020083029011857954;0.13758362027610516;0.03436309017323312;0.8067501788266572;0.011015893055261444;0.5541941171568168;0.008681384997021356;0.07739818096160889;0.00263544507875814
SVDD_RBF_0.8_scale_10_[256];0.96359113977671;0.03200228947408222;0.04735560691546009;0.020496039041506726;0.08950779274839352;0.03656337307482662;0.8049793399674691;0.009893919433110666;0.5423034451146462;0.00920356658050313;0.08153207302093506;0.0018313119846918439
SVDD_RBF_0.9_scale_10_[256];0.9846153846153847;0.046153846153846156;0.019473863095642717;0.010487694713624778;0.03799292784773915;0.020025167503878068;0.8015903608877444;0.010956896377259745;0.5297503932660352;0.005053604305832527;0.0883014440536499;0.001105292504914799
SVDD_RBF_0.001_scale_50_[384, 256];0.8013228159173502;0.03846287915546104;0.5080955294224277;0.050287357383896766;0.6188157871977141;0.028753715516480923;0.7922030603350034;0.018196638573344418;0.7017240418372556;0.009292972048143461;0.04963054656982422;0.0031655695484684664
SVDD_RBF_0.01_scale_50_[384, 256];0.7943026243450672;0.039590533346756364;0.5271478258899236;0.05065546075403823;0.6305965841626315;0.026411632522166884;0.7916426351407487;0.019633325705298268;0.7056023741809128;0.00879792024400561;0.05715658664703369;0.002116125829916008
SVDD_RBF_0.05_scale_50_[384, 256];0.7944727616884641;0.03970441654984034;0.5276798540774477;0.05032859130593682;0.6310557550845035;0.0260470105680049;0.7915729923764309;0.019819807269304688;0.705857476221729;0.008646646796109811;0.05804111957550049;0.0029192081903623604
SVDD_RBF_0.1_scale_50_[384, 256];0.7944583494764443;0.039790689884148675;0.5275734710987242;0.05037459884662911;0.6309664385456264;0.026058724379353543;0.7915817661009524;0.019833228009907004;0.7058064558135657;0.0086554650621183;0.057638812065124514;0.0015411708797305563
SVDD_RBF_0.2_scale_50_[384, 256];0.7941799973296171;0.039849354712004584;0.5274668615321868;0.05040218284601645;0.630797202706531;0.02606238095349221;0.7914447997652372;0.01995435613451188;0.7056533425008593;0.008669832984154639;0.05798659324645996;0.0017314351056882222
SVDD_RBF_0.3_scale_50_[384, 256];0.7956084560222291;0.04020500223782101;0.5181014207055945;0.05020259485336072;0.6244154165328502;0.026458419356513992;0.7900764919363616;0.019632540918167154;0.7028977456219854;0.008601385377455997;0.0587038516998291;0.0014074627281056178
SVDD_RBF_0.4_scale_50_[384, 256];0.8053499737280042;0.0400347006026112;0.4872375546643101;0.052698874550462;0.6037047078519284;0.03169620939856078;0.7875094080593287;0.0186734645741435;0.6954986144534384;0.009283860469741657;0.06178567409515381;0.00294637956797011
SVDD_RBF_0.5_scale_50_[384, 256];0.8180463352825338;0.041021338667715034;0.4357230417148165;0.04475277986812929;0.565813759338308;0.03190603839050701;0.7840531257344667;0.019768207415926636;0.681260951547541;0.010591668933357414;0.0648080587387085;0.0016936251983031704
SVDD_RBF_0.6_scale_50_[384, 256];0.8404511325992203;0.03725858059137848;0.3779321596084563;0.04475137820140267;0.5187521476570766;0.03938501558066651;0.7803719365660751;0.02231803158215414;0.6661052077798961;0.012894131064220424;0.06802351474761963;0.0020603319679559084
SVDD_RBF_0.7_scale_50_[384, 256];0.8682098138887145;0.035151505990678934;0.2956534792558856;0.04175313354884452;0.4386718328116762;0.04324830683642614;0.7780409848483839;0.022414634675611944;0.6398742069569022;0.013347546806571058;0.0727074384689331;0.0025349595581829
SVDD_RBF_0.8_scale_50_[384, 256];0.9158378367617542;0.03239692647994872;0.18836607527247184;0.049281713089219345;0.3087867400261975;0.06697445534949144;0.7744616783359393;0.02173348137095786;0.6017527684887125;0.0191763359872881;0.0774388074874878;0.0019826272180623336
SVDD_RBF_0.9_scale_50_[384, 256];0.9618000603742944;0.012427575756040891;0.0834278204518161;0.03763238068812201;0.1512220298097399;0.06348352104950251;0.7681771090327233;0.022170522844548093;0.5588869789876134;0.017110157970912095;0.08445844650268555;0.0022463325608064522
SVDD_RBF_0.001_scale_50_[256, 128];0.7122596261288076;0.04121684559011651;0.6823168603992478;0.032866846137675085;0.6951987639707787;0.0135332708743569;0.784764270478318;0.02245236622991462;0.7128495119334104;0.02239677413320667;0.030736708641052247;0.0021112258373025355
SVDD_RBF_0.01_scale_50_[256, 128];0.7039876054006727;0.03863354220256305;0.6939178165998232;0.032183091195407444;0.6972884042777083;0.012677828277968177;0.7842609217547849;0.022735923909020447;0.7108593513975268;0.021615315841784187;0.03442096710205078;0.0020868009244535053
SVDD_RBF_0.05_scale_50_[256, 128];0.7037921886215929;0.03846665934413141;0.6941305825572701;0.03202220965280979;0.697314109306202;0.01266924704743116;0.7842249068435295;0.022786167791588437;0.7108082528570386;0.021558085771973233;0.0352898120880127;0.002736836817159069
SVDD_RBF_0.1_scale_50_[256, 128];0.7038173060929511;0.0386919595103133;0.6943433485147168;0.031900771745033564;0.6974261949920287;0.012616588724743917;0.7842646640080363;0.022811416703559472;0.7108592472210936;0.021679179266865925;0.03528375625610351;0.004017684230681127
SVDD_RBF_0.2_scale_50_[256, 128];0.7035829083327251;0.038681274967021534;0.6938112070332857;0.031801892711604704;0.697042024498584;0.012458661423719977;0.784013989131782;0.022686768917993285;0.7105530466397891;0.02160421233787602;0.034798598289489745;0.0020882452662537095
SVDD_RBF_0.3_scale_50_[256, 128];0.7120595981217093;0.03674253520115338;0.6808237599981874;0.032582529088272694;0.6945307297640854;0.011941731689196523;0.7829834720850477;0.02141406618816551;0.7127472627642175;0.01904243986108251;0.03502779006958008;0.0020559230085290658
SVDD_RBF_0.4_scale_50_[256, 128];0.7312944155638549;0.04172732326018517;0.6381408469852491;0.04308206230236227;0.6791402507377854;0.015617934718824427;0.7806734780740746;0.02167002498626388;0.7112672021335333;0.018074111020600112;0.03625030517578125;0.0019261118425351056
SVDD_RBF_0.5_scale_50_[256, 128];0.7569427722508497;0.04322186158951226;0.5625751705073301;0.049104719690806604;0.6424950834907672;0.021410490200047136;0.7771068256024681;0.02317138357384512;0.7009588138471315;0.014662128001368428;0.04037885665893555;0.0022737140316026186
