Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale;0.9670995670995671;0.05506350565816054;0.01117553757958897;0.003131962420960562;0.022078863087720522;0.0061308973293477875;0.8527488465125248;0.009597695332687405;0.5257197028888124;0.0016275662240152942;1.2025307178497315;0.0794428327590227
SVDD_RBF_0.01_scale;0.9404829434697856;0.04346860375505609;0.018412752362177962;0.005367261433840453;0.03605511677306246;0.010318881324544506;0.8521610649493976;0.008934360000265443;0.5287305320290445;0.0024125459732933815;1.3423015356063843;0.09762161673152259
SVDD_RBF_0.05_scale;0.9431439496176338;0.043124701674078024;0.018732127886162284;0.0049079772965520815;0.0366861569388813;0.009440649044910952;0.8523985039872791;0.008729058134177205;0.5289346917940223;0.0023528895817947057;1.3976146697998046;0.10482474936951776
SVDD_RBF_0.1_scale;0.9449929149797571;0.04249653823136563;0.018732241180069335;0.004954304336427792;0.036683844903443806;0.009522792609564791;0.8523875226976567;0.008718423519767557;0.5289346917940223;0.0022968490057395452;1.386004638671875;0.08958519220163691
SVDD_RBF_0.2_scale;0.9402628579997;0.04247926351989058;0.018945007137516144;0.005057921131783929;0.03708754427204816;0.00971660112521989;0.8523808561287339;0.008721959366632994;0.5289857382462939;0.0023447571389743965;1.3481274366378784;0.10203547070072873
SVDD_RBF_0.3_scale;0.9401318038686458;0.04573267056805723;0.01883862415879274;0.004904753380163278;0.03688606186521039;0.009429043120693231;0.8523809595371923;0.008713460818041268;0.5289346917940223;0.0022968490057395452;1.3482637405395508;0.0982778771031231
SVDD_RBF_0.4_scale;0.9367243964612385;0.04539353375875625;0.018945007137516144;0.005057921131783929;0.03708259941792136;0.00971120110720019;0.8523763642474641;0.008704713594985888;0.5289346917940223;0.0022968490057395452;1.3487439155578613;0.09560493468187517
SVDD_RBF_0.5_scale;0.9451239691108112;0.038957570460316567;0.018838624158792738;0.005108201893953945;0.03688532731028158;0.009811755635962108;0.8523796002324525;0.008706776368552967;0.5289857382462939;0.0023447571389743965;1.3487712144851685;0.09491021546214075
SVDD_RBF_0.6_scale;0.9367243964612385;0.04539353375875625;0.018945007137516144;0.005057921131783929;0.03708259941792136;0.00971120110720019;0.8523464024519468;0.008676304480673847;0.5289346917940223;0.0022968490057395452;1.3454586029052735;0.09510007855054359
SVDD_RBF_0.7_scale;0.9488255735492578;0.04662268708066964;0.018412865656085017;0.004950291673315272;0.03607296509785387;0.009522628976987793;0.8518251091953335;0.008633524007679295;0.5288325988894792;0.0023099485452417086;1.3445361852645874;0.09388986657278042
SVDD_RBF_0.8_scale;0.9487218983062974;0.04764827664318984;0.016496952393900255;0.0049081623823296885;0.03237926973391244;0.009478918693776303;0.8510932576574464;0.008750774113801086;0.5279650175537289;0.0022757100085817514;1.3465709924697875;0.09404576779866058
SVDD_RBF_0.9_scale;0.9882352941176471;0.03529411764705883;0.011814062039743502;0.004452712291683279;0.02330744584554525;0.008677625678425754;0.8500116631634415;0.009220266619441279;0.5260768717900637;0.002086350051757274;1.3467273473739625;0.09659973066222467
