Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale;0.4909117644760582;0.012078216778235918;0.7660693811886797;0.03952997301253062;0.5979627101597821;0.01649322844440505;0.5672860892742659;0.02910408562876243;0.50663502307508;0.018115634822684083;0.027817916870117188;0.008232129443775703
SVDD_RBF_0.01_scale;0.4923798164610796;0.013321739160869565;0.7686242720866472;0.042410245997643266;0.5996312319765179;0.015502466379739652;0.5707965815118561;0.0291188060897564;0.5084215447281516;0.01990465143844071;0.02366943359375;0.0030603377103566223
SVDD_RBF_0.05_scale;0.49230069839723145;0.013045651797862766;0.769263136428523;0.041659698560481594;0.5997912237173936;0.015194917636421761;0.570668925602779;0.029002721321888525;0.5083194257795002;0.01953252221776522;0.02386131286621094;0.004195193851401502
SVDD_RBF_0.1_scale;0.49246523534694486;0.013025456442831485;0.7692631364285228;0.041545444035345894;0.5999178003783715;0.015178664823977884;0.5707865027970267;0.028761081172977973;0.5085745278203165;0.019517483174759008;0.02251436710357666;0.0025646671581033434
SVDD_RBF_0.2_scale;0.5041492477308298;0.013197615393991852;0.7199934289533909;0.05259638036841485;0.5921749816957321;0.02073817280760083;0.5745649597828845;0.018884064165294773;0.5257709576939504;0.0178477075484321;0.02419259548187256;0.002162748981142527
SVDD_RBF_0.3_scale;0.5194574422971009;0.018081174688409148;0.6481561416627015;0.060095412284596646;0.5748927055076625;0.021814792953221505;0.5745596206409058;0.019888225990876154;0.5422006490191789;0.020609372109401915;0.027412986755371092;0.002926078771885106
SVDD_RBF_0.4_scale;0.5359540250826818;0.021494758241978103;0.5674837423243377;0.0757688653694259;0.547530061221132;0.03197774148854772;0.5705146491798632;0.014967614380066083;0.5545491243970788;0.01594964856175189;0.030777716636657716;0.0028310393435012076
SVDD_RBF_0.5_scale;0.5692034892520543;0.030427170180065535;0.47520664808646595;0.08543319485523189;0.5112151677603197;0.048027178990952345;0.5693784316946591;0.01400496626555927;0.572002114781594;0.012543808361970341;0.03408634662628174;0.002689107042575177
SVDD_RBF_0.6_scale;0.6048117923581049;0.030306017882264374;0.3836780866924977;0.06738117166985005;0.4642263662750546;0.0457064070871025;0.5681850447710863;0.013411070726395167;0.5814944890666833;0.009924189279754443;0.03655586242675781;0.0022893032096876695
SVDD_RBF_0.7_scale;0.658960220465315;0.030844710630410898;0.29661228559128083;0.04778385669079634;0.4059385115350203;0.04543298415757272;0.5693289052631906;0.014272698301835824;0.587924024127262;0.011569522143287143;0.04020881652832031;0.0026179362062477085
SVDD_RBF_0.8_scale;0.7184212963624851;0.04084029061002895;0.18593048285863184;0.035088577540594725;0.29362059213695146;0.043919846873049236;0.5705992235257685;0.01447337928785282;0.5744019751851737;0.012739252766873037;0.04347844123840332;0.0028214717582997705
SVDD_RBF_0.9_scale;0.7808929898554706;0.05399492349044685;0.10398239412684387;0.026707445988275725;0.18201015760384537;0.039284056613491325;0.5683937548066607;0.013111920153659948;0.555725797210155;0.008548409855572857;0.046738600730895995;0.003808725251745942
