Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.22826059356672207;0.003783720746851585;0.975367628010481;0.01810159720356579;0.3698886895501561;0.004277475070232429;0.5321771835915158;0.06044563178617914;0.25342091143304757;0.022421136680739796;0.04026646614074707;0.0023788387200696297
SVDD_RBF_0.01_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.22791234486496786;0.0033641457430189383;0.9769968445952545;0.01663062270755569;0.3695603929853132;0.0039002877148822737;0.5319689526126826;0.05787457562668797;0.2511816064483868;0.019829463473105383;0.04209256172180176;0.005141028556060907
SVDD_RBF_0.05_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.23134249184609143;0.005244418271350504;0.9437599853908581;0.0263599315082733;0.3714618076481556;0.005292370800336184;0.545803481009229;0.0332367333600937;0.2822100485452366;0.032210952572622895;0.05332119464874267;0.004532359144309643
SVDD_RBF_0.1_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.23610671272422903;0.006118371934954106;0.9000978897434482;0.03693985970601288;0.3738706490213443;0.00662672739039678;0.5642174340138189;0.03376026522514197;0.32248801792239135;0.03532934163909628;0.06692545413970948;0.0030148348783027596
SVDD_RBF_0.2_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.24358031327886032;0.006842631212424784;0.8163580768593743;0.05402741148416617;0.3747474006088117;0.006944973514334272;0.5721551884129127;0.026993667553060496;0.3880127063660957;0.04243585298804316;0.09856758117675782;0.0029901409282850214
SVDD_RBF_0.3_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.2492996389966493;0.011094871512881414;0.7303409365988729;0.058649074542062134;0.3708965789488504;0.010880611675144196;0.5710433291369741;0.0262420494999881;0.44302870831763885;0.04963360106562525;0.13018083572387695;0.0034841504473907352
SVDD_RBF_0.4_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.2568777373094369;0.012977562063256034;0.6514237542946205;0.06245861496925017;0.36715592346783993;0.010441934284568999;0.5750252398536346;0.024179517904360855;0.49520580443576784;0.051995302814196356;0.16224391460418702;0.0025067107814125407
SVDD_RBF_0.5_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.2626853782037359;0.015039600072208423;0.5672251124351826;0.05882155517171563;0.3576791076942162;0.015135199523241955;0.5754535181444209;0.02426522481243843;0.5427439026271117;0.041816433075479456;0.19473350048065186;0.004249390298044885
SVDD_RBF_0.6_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.2694537626851228;0.018691646713625176;0.47729000420437495;0.054692031051045795;0.3426664775931042;0.018276928520303836;0.5735288354527703;0.025925605374515243;0.5891691666458169;0.03923661652722601;0.22489428520202637;0.00346656896861164
SVDD_RBF_0.7_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.27231878849391666;0.01988143313625039;0.3839045054763047;0.050650795548456286;0.316718192151457;0.021390944238876036;0.572566910811433;0.02516733086175822;0.6292279215825116;0.031447553640471984;0.25354363918304446;0.004922152382549626
