Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.47783001447861484;0.0026432188315312294;0.9680378268939334;0.012610927775797288;0.6397958792576832;0.0026909859509628648;0.5227762313993172;0.03000825955487526;0.48370439969145274;0.00555816357315771;0.05808572769165039;0.0074025212166479205
SVDD_RBF_0.01_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.4778974760461764;0.002673925294811605;0.9687172109678579;0.012161082451253255;0.6400055673808527;0.0025131255373743114;0.5228284658033373;0.03015199473262999;0.48380680303443047;0.00562886014178131;0.06050684452056885;0.008166897774681247
SVDD_RBF_0.05_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.48155785228044945;0.0024877423919644455;0.9400900200822244;0.02066438444941341;0.6367972011764721;0.004767960602722299;0.5401990206668604;0.02134039253025707;0.49215952541300034;0.005025628431044444;0.07767021656036377;0.0065937624126906945
SVDD_RBF_0.1_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.485699434829822;0.003527754097809982;0.8989558997708021;0.019768607137591165;0.6305828850439061;0.005807158597936104;0.5479588586353609;0.01913105307409202;0.501199469841626;0.006347816747482005;0.11296916007995605;0.005165034209671786
SVDD_RBF_0.2_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.49717444994849486;0.007329030628280988;0.8033462333004892;0.024850769258723468;0.6139980688156033;0.007117487240960697;0.564104240849568;0.020831270296600327;0.5216933718563836;0.010847957125840638;0.17853007316589356;0.005903297854302834
SVDD_RBF_0.3_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.5042263802184805;0.011350061616642062;0.7262346868509771;0.03297488407718123;0.5946644982974889;0.009579253606033573;0.5690703623111373;0.019287928135005798;0.5313917478922596;0.013826512616826039;0.2450540542602539;0.005248962813248378
SVDD_RBF_0.4_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.5134304309219294;0.012546443913772623;0.6415897318448092;0.03199749807601768;0.5698855814732698;0.013105085286030892;0.5734514341474215;0.016362864207621158;0.5417191681444876;0.01332056670203609;0.30973334312438966;0.008809975503478482
SVDD_RBF_0.5_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.5267369298583571;0.016331218789755523;0.5512917670126343;0.03730413642720226;0.5378652010499569;0.01799600127656227;0.5767056391839488;0.01573936943788868;0.5521489917396933;0.01428461212350379;0.3709904193878174;0.00570104324083628
SVDD_RBF_0.6_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.543466032883414;0.01887565420083026;0.44922993984867493;0.034125987390325734;0.4907651778865648;0.018742337698450767;0.5795875952179493;0.01438815716873558;0.5594774902641831;0.012366851730115756;0.4375302791595459;0.00638258685066556
SVDD_RBF_0.7_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.5609733024526236;0.01695734899105209;0.35680305136918966;0.023370254868157227;0.4355087379447526;0.016455988748214002;0.5810408677212127;0.013810071241978463;0.562593289721461;0.008464282454153543;0.5011831283569336;0.009474116958841214
SVDD_RBF_0.8_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.5851986360006984;0.027267243622306137;0.2373539290392474;0.03361183419729337;0.3358591485165219;0.03628462460846121;0.5821148290282536;0.013195383581271355;0.5583072922751151;0.00904391499406457;0.5682001829147338;0.00751570799704122
SVDD_RBF_0.9_scale_5_[384, 256]_[2, 4, 6, 8, 10]_concatenate;0.6249041860634481;0.037630002298248436;0.11932447371166074;0.031083260072943722;0.19835768028338413;0.04303577845770752;0.5831884535056815;0.012974862342317558;0.5483747563959671;0.007173275307824808;0.6365185260772706;0.007842945773768
SVDD_RBF_0.001_scale_5_[384, 256]_[2, 4, 6, 8, 10]_multiply;0.47585329384689923;0.0014723145495286665;0.9923724446937905;0.005707792182374363;0.6432472639291638;0.0006824972237492171;0.5556741915601862;0.027934563950011714;0.47858459627437633;0.003287598167302026;0.03946084976196289;0.0011068190609818834
SVDD_RBF_0.01_scale_5_[384, 256]_[2, 4, 6, 8, 10]_multiply;0.47585329384689923;0.0014723145495286665;0.9923724446937905;0.005707792182374363;0.6432472639291638;0.0006824972237492171;0.5556741915601862;0.027934563950011714;0.47858459627437633;0.003287598167302026;0.03952500820159912;0.0017177951590372008
SVDD_RBF_0.05_scale_5_[384, 256]_[2, 4, 6, 8, 10]_multiply;0.4859839713140488;0.004485346558370025;0.945371954032282;0.017966846024657417;0.6418529332163125;0.0024955754760541604;0.5617975468168833;0.018454233947912024;0.5002777819856556;0.008762539891468584;0.07162182331085205;0.0023052466397869534
SVDD_RBF_0.1_scale_5_[384, 256]_[2, 4, 6, 8, 10]_multiply;0.49456560447261577;0.005005276126840918;0.8857708544012987;0.027946869804284333;0.6345193945035524;0.005801877087653477;0.5572096601776118;0.018725126388461917;0.5168514574049079;0.008774011366400986;0.10334577560424804;0.0024273501017421594
