Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale;0.9313942903095225;0.008382153251866876;0.23499308907166974;0.044319948594987765;0.3730629570833665;0.0553917779931154;0.8520953627026684;0.015182580198316038;0.6247702909647779;0.019066523777476214;0.055062603950500486;0.005111279934583096
SVDD_RBF_0.01_scale;0.9220327079931474;0.0073324185944543385;0.2784184170575306;0.04865316055451789;0.42527538110704555;0.057067667481396245;0.8506878670667051;0.013388197872159585;0.6426316269233574;0.02088113816125207;0.07128307819366456;0.0032459482517454043
SVDD_RBF_0.05_scale;0.9221318195826523;0.008051572638520356;0.2786312963088845;0.0486807567655311;0.42553075892843434;0.057019738958488025;0.8507312015418634;0.013245842671481775;0.6427336937837922;0.02086670760920069;0.06987931728363037;0.003649507593088202
SVDD_RBF_0.1_scale;0.9220127924594228;0.008266561976423144;0.2790569415176852;0.04867555955380589;0.42600805825689453;0.05686799853034345;0.8506908384770988;0.013313504805908245;0.6428867810523903;0.02075963638728015;0.07146472930908203;0.005203059387457848
SVDD_RBF_0.2_scale;0.9219796041993782;0.00829623686345757;0.2789505585389618;0.048735706446165095;0.42587400275579246;0.05694418259691113;0.8506793518077931;0.013288188438431959;0.6428357606442271;0.020791661968344748;0.07066457271575928;0.004257426028558744
SVDD_RBF_0.3_scale;0.922129474402622;0.008339806928379073;0.2782050846305485;0.048816140369863426;0.425000543156966;0.056986124590987446;0.8503782329304957;0.013248644476707112;0.6425294819305977;0.02080931485626229;0.07118539810180664;0.004707183950621441
SVDD_RBF_0.4_scale;0.9219380257288832;0.007957030918785397;0.27501234903586885;0.04894417992802545;0.4211717995767055;0.05751255510981591;0.8495671659595795;0.013214107632990451;0.6411005979727266;0.02089804734559699;0.0677452802658081;0.00427019580764815
SVDD_RBF_0.5_scale;0.9243166707307167;0.009714971673577332;0.258940475381234;0.04801820673419345;0.40203938558480273;0.05798422305708826;0.847576446174509;0.01222491855015582;0.6343642112281359;0.020429875380152514;0.0694094181060791;0.004009909331221235
SVDD_RBF_0.6_scale;0.9296469504330205;0.009566186244650703;0.22839643803956222;0.043432956906571264;0.36446805795327414;0.05579433246510621;0.8450207673285253;0.0111503845467324;0.6216067912616807;0.018598452317423943;0.07134039402008056;0.003417411876929933
SVDD_RBF_0.7_scale;0.9330887501043735;0.005548646888973913;0.18646035846192194;0.04118580915252953;0.3087160028280641;0.05639654574486907;0.8424169085824799;0.01069317662802773;0.603490170953527;0.01820657055374187;0.07600679397583007;0.0036885413286227506
SVDD_RBF_0.8_scale;0.9438762114715077;0.008558275126035884;0.13462624340062992;0.044939652523067246;0.23265510229691516;0.06930818733532207;0.8394734116971738;0.012444856665582907;0.5810868727276516;0.019915799425430314;0.08268165588378906;0.0032391653888343953
SVDD_RBF_0.9_scale;0.968146961015926;0.024839128844744103;0.0707716448009426;0.03873157558996169;0.12919855808509445;0.0663704647426959;0.8342918878674667;0.01368776490303157;0.5528673000593806;0.01707413191024233;0.0840000867843628;0.0033313687409102363
