Parametros;precisao-mean;precisao-std;revocacao-mean;revocacao-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;acuracia-mean;acuracia-std;tempo-mean;tempo-std
SVDD_RBF_0.001_scale_[2, 4, 6, 8, 10];0.49425920024768927;0.024169203522527785;0.8089968498882806;0.0626569939981643;0.6121854072909059;0.02235029323707221;0.534976989901446;0.05307780978061366;0.5149785359717498;0.03655309661645734;0.03258075714111328;0.0023046204073738645
SVDD_RBF_0.01_scale_[2, 4, 6, 8, 10];0.49382757221875523;0.024899513454064184;0.8105718008650366;0.061730701847983384;0.6123793773935358;0.023407811214476375;0.5354829866839202;0.05456435152325091;0.5143495088721892;0.03751670046309432;0.03518226146697998;0.0036804228768537737
SVDD_RBF_0.05_scale_[2, 4, 6, 8, 10];0.4937845755492692;0.0247343581774239;0.8103556180361297;0.06216438894548721;0.6122808851061453;0.02343582044139556;0.5356840161685257;0.05445409665331031;0.5143202477176257;0.0372311747379207;0.03445944786071777;0.002577699350075464
SVDD_RBF_0.1_scale_[2, 4, 6, 8, 10];0.4937614652595682;0.02473586770962556;0.8051364517640455;0.06124718349361011;0.6108094149758991;0.02362037090839418;0.5350544250086312;0.054069644708443707;0.5144226638981968;0.037271007592502674;0.03534159660339355;0.0017431593665930764
SVDD_RBF_0.2_scale_[2, 4, 6, 8, 10];0.49478699027557127;0.026011396313973898;0.755417795509141;0.060344121284411426;0.5965796061625964;0.025056578858393963;0.5370367998057197;0.05296715169711988;0.5166170857413449;0.03693760281082848;0.04200437068939209;0.0017366767104328958
SVDD_RBF_0.3_scale_[2, 4, 6, 8, 10];0.49752421429324023;0.025350679848345797;0.6965579227531355;0.07066441095978092;0.5784285889002724;0.026289834288934607;0.5366965772509864;0.042947645639982025;0.5207131188993082;0.03334598893449499;0.04768028259277344;0.001241338498867265
SVDD_RBF_0.4_scale_[2, 4, 6, 8, 10];0.5028447018050685;0.027902050680037385;0.6333442538731844;0.07638113966931787;0.5578902492319253;0.029919062481577267;0.5386443017589687;0.041734126268694764;0.5271347997801861;0.03210426966091;0.055134820938110354;0.001253159789695212
SVDD_RBF_0.5_scale_[2, 4, 6, 8, 10];0.5065602320294957;0.02767307348535371;0.5602480748734587;0.09189605111982302;0.5275264339559561;0.03721471964909635;0.5414078806069114;0.03779533513610656;0.5302359665205835;0.027071317434077855;0.06254653930664063;0.002686941472823044
SVDD_RBF_0.6_scale_[2, 4, 6, 8, 10];0.5111102382118149;0.03429371538983255;0.4683771137013174;0.0949561140517591;0.48226226059987987;0.04599615295846131;0.5424768339293325;0.03663177804456456;0.5320059047794616;0.026116956475461275;0.06841874122619629;0.0028788957181055
SVDD_RBF_0.7_scale_[2, 4, 6, 8, 10];0.5156590757748745;0.04725484666135073;0.36458453670626734;0.07885581802064254;0.4195879928026122;0.046285297951185356;0.5445172712600831;0.036554362930902654;0.5309378790566902;0.026381879796125805;0.07495899200439453;0.00291249979955177
SVDD_RBF_0.8_scale_[2, 4, 6, 8, 10];0.5190952872152947;0.06729007256089312;0.24911696184224802;0.0857528658871858;0.324713139628102;0.07193179832859097;0.5445978077972716;0.03359526712471604;0.5278659563540652;0.021294747542122558;0.08145270347595215;0.002960774445896403
